coxa_deg,femur_deg,tibia_deg,x,y,z
-27.0,1.0,11.0,-72.03,17.21,3.98
-27.0,1.0,13.0,-74.19,21.45,5.07
-27.0,1.0,15.0,-76.33,25.66,6.34
-27.0,1.0,17.0,-78.46,29.82,7.77
-27.0,1.0,19.0,-80.55,33.94,9.36
-27.0,1.0,21.0,-82.63,38.0,11.11
-27.0,1.0,23.0,-84.67,42.01,13.02
-27.0,1.0,25.0,-86.68,45.96,15.09
-27.0,1.0,27.0,-88.65,49.84,17.3
-27.0,1.0,29.0,-90.59,53.64,19.67
-27.0,1.0,31.0,-92.5,57.38,22.19
-27.0,1.0,33.0,-94.36,61.03,24.85
-27.0,1.0,35.0,-96.17,64.59,27.65
-27.0,1.0,37.0,-97.95,68.07,30.59
-27.0,1.0,39.0,-99.67,71.46,33.67
-27.0,1.0,41.0,-101.34,74.74,36.88
-27.0,1.0,43.0,-102.97,77.93,40.21
-27.0,1.0,45.0,-104.54,81.0,43.66
-27.0,3.0,-45.0,-16.26,-92.25,38.71
-27.0,3.0,-43.0,-17.93,-88.97,35.5
-27.0,3.0,-41.0,-19.66,-85.58,32.43
-27.0,3.0,-39.0,-21.43,-82.1,29.49
-27.0,3.0,-37.0,-23.25,-78.54,26.68
-27.0,3.0,-35.0,-25.11,-74.89,24.02
-27.0,3.0,-33.0,-27.01,-71.15,21.5
-27.0,3.0,-31.0,-28.95,-67.35,19.13
-27.0,3.0,-29.0,-30.92,-63.47,16.92
-27.0,3.0,-27.0,-32.93,-59.52,14.85
-27.0,3.0,-25.0,-34.98,-55.51,12.94
-27.0,3.0,-23.0,-37.05,-51.45,11.19
-27.0,3.0,-21.0,-39.15,-47.33,9.6
-27.0,3.0,-19.0,-41.27,-43.17,8.17
-27.0,3.0,-17.0,-43.41,-38.96,6.91
-27.0,3.0,-15.0,-45.57,-34.72,5.81
-27.0,3.0,-13.0,-47.75,-30.44,4.87
-27.0,3.0,-11.0,-49.94,-26.14,4.11
-27.0,3.0,-9.0,-52.14,-21.82,3.51
-27.0,3.0,-7.0,-54.35,-17.49,3.09
-27.0,3.0,-5.0,-56.57,-13.14,2.83
-27.0,3.0,-3.0,-58.79,-8.78,2.75
-27.0,3.0,-1.0,-61.0,-4.43,2.83
-27.0,3.0,1.0,-63.22,-0.08,3.09
-27.0,3.0,3.0,-65.43,4.26,3.51
-27.0,3.0,5.0,-67.63,8.58,4.11
-27.0,3.0,7.0,-69.82,12.88,4.87
-27.0,3.0,9.0,-72.0,17.15,5.81
-27.0,3.0,11.0,-74.16,21.39,6.91
-27.0,3.0,13.0,-76.31,25.6,8.17
-27.0,3.0,15.0,-78.43,29.76,9.6
-27.0,3.0,17.0,-80.52,33.88,11.19
-27.0,3.0,19.0,-82.6,37.95,12.94
-27.0,3.0,21.0,-84.64,41.95,14.85
-27.0,3.0,23.0,-86.65,45.9,16.92
-27.0,3.0,25.0,-88.63,49.78,19.13
-27.0,3.0,27.0,-90.57,53.59,21.5
-27.0,3.0,29.0,-92.47,57.32,24.02
-27.0,3.0,31.0,-94.33,60.97,26.68
-27.0,3.0,33.0,-96.15,64.54,29.49
-27.0,3.0,35.0,-97.92,68.01,32.43
-27.0,3.0,37.0,-99.64,71.4,35.5
-27.0,3.0,39.0,-101.32,74.68,38.71
-27.0,3.0,41.0,-102.94,77.87,42.04
-27.0,3.0,43.0,-104.51,80.95,45.5
-27.0,3.0,45.0,-106.02,83.92,49.07
-27.0,5.0,-45.0,-17.87,-89.08,37.33
-27.0,5.0,-43.0,-19.6,-85.7,34.25
-27.0,5.0,-41.0,-21.37,-82.22,31.31
-27.0,5.0,-39.0,-23.19,-78.65,28.51
-27.0,5.0,-37.0,-25.05,-75.0,25.85
-27.0,5.0,-35.0,-26.95,-71.27,23.33
-27.0,5.0,-33.0,-28.89,-67.46,20.96
-27.0,5.0,-31.0,-30.87,-63.58,18.74
-27.0,5.0,-29.0,-32.88,-59.63,16.68
-27.0,5.0,-27.0,-34.92,-55.63,14.77
-27.0,5.0,-25.0,-36.99,-51.56,13.02
-27.0,5.0,-23.0,-39.09,-47.44,11.43
-27.0,5.0,-21.0,-41.21,-43.28,10.0
-27.0,5.0,-19.0,-43.35,-39.08,8.73
-27.0,5.0,-17.0,-45.51,-34.83,7.64
-27.0,5.0,-15.0,-47.69,-30.56,6.7
-27.0,5.0,-13.0,-49.88,-26.26,5.94
-27.0,5.0,-11.0,-52.08,-21.94,5.34
-27.0,5.0,-9.0,-54.29,-17.6,4.92
-27.0,5.0,-7.0,-56.51,-13.25,4.66
-27.0,5.0,-5.0,-58.73,-8.9,4.58
-27.0,5.0,-3.0,-60.95,-4.54,4.66
-27.0,5.0,-1.0,-63.16,-0.2,4.92
-27.0,5.0,1.0,-65.37,4.14,5.34
-27.0,5.0,3.0,-67.57,8.46,5.94
-27.0,5.0,5.0,-69.77,12.76,6.7
-27.0,5.0,7.0,-71.94,17.04,7.64
-27.0,5.0,9.0,-74.1,21.28,8.73
-27.0,5.0,11.0,-76.25,25.49,10.0
-27.0,5.0,13.0,-78.37,29.65,11.43
-27.0,5.0,15.0,-80.47,33.77,13.02
-27.0,5.0,17.0,-82.54,37.83,14.77
-27.0,5.0,19.0,-84.58,41.84,16.68
-27.0,5.0,21.0,-86.59,45.79,18.74
-27.0,5.0,23.0,-88.57,49.66,20.96
-27.0,5.0,25.0,-90.51,53.47,23.33
-27.0,5.0,27.0,-92.41,57.21,25.85
-27.0,5.0,29.0,-94.27,60.86,28.51
-27.0,5.0,31.0,-96.09,64.42,31.31
-27.0,5.0,33.0,-97.86,67.9,34.25
-27.0,5.0,35.0,-99.58,71.28,37.33
-27.0,5.0,37.0,-101.26,74.57,40.54
-27.0,5.0,39.0,-102.88,77.75,43.87
-27.0,5.0,41.0,-104.45,80.83,47.32
-27.0,5.0,43.0,-105.96,83.8,50.9
-27.0,5.0,45.0,-107.42,86.66,54.59
-27.0,7.0,-45.0,-19.51,-85.87,36.08
-27.0,7.0,-43.0,-21.28,-82.39,33.14
-27.0,7.0,-41.0,-23.1,-78.82,30.33
-27.0,7.0,-39.0,-24.96,-75.17,27.67
-27.0,7.0,-37.0,-26.86,-71.44,25.15
-27.0,7.0,-35.0,-28.8,-67.63,22.79
-27.0,7.0,-33.0,-30.78,-63.75,20.57
-27.0,7.0,-31.0,-32.79,-59.8,18.5
-27.0,7.0,-29.0,-34.83,-55.8,16.59
-27.0,7.0,-27.0,-36.9,-51.73,14.84
-27.0,7.0,-25.0,-39.0,-47.62,13.25
-27.0,7.0,-23.0,-41.12,-43.45,11.82
-27.0,7.0,-21.0,-43.27,-39.25,10.56
-27.0,7.0,-19.0,-45.43,-35.0,9.46
-27.0,7.0,-17.0,-47.6,-30.73,8.53
-27.0,7.0,-15.0,-49.8,-26.43,7.76
-27.0,7.0,-13.0,-52.0,-22.11,7.17
-27.0,7.0,-11.0,-54.21,-17.77,6.74
-27.0,7.0,-9.0,-56.42,-13.42,6.48
-27.0,7.0,-7.0,-58.64,-9.07,6.4
-27.0,7.0,-5.0,-60.86,-4.71,6.48
-27.0,7.0,-3.0,-63.08,-0.37,6.74
-27.0,7.0,-1.0,-65.29,3.97,7.17
-27.0,7.0,1.0,-67.49,8.29,7.76
-27.0,7.0,3.0,-69.68,12.59,8.53
-27.0,7.0,5.0,-71.86,16.87,9.46
-27.0,7.0,7.0,-74.02,21.11,10.56
-27.0,7.0,9.0,-76.16,25.32,11.82
-27.0,7.0,11.0,-78.28,29.48,13.25
-27.0,7.0,13.0,-80.38,33.6,14.84
-27.0,7.0,15.0,-82.45,37.66,16.59
-27.0,7.0,17.0,-84.49,41.67,18.5
-27.0,7.0,19.0,-86.5,45.61,20.57
-27.0,7.0,21.0,-88.48,49.49,22.79
-27.0,7.0,23.0,-90.42,53.3,25.15
-27.0,7.0,25.0,-92.32,57.03,27.67
-27.0,7.0,27.0,-94.18,60.69,30.33
-27.0,7.0,29.0,-96.0,64.25,33.14
-27.0,7.0,31.0,-97.77,67.73,36.08
-27.0,7.0,33.0,-99.5,71.11,39.15
-27.0,7.0,35.0,-101.17,74.4,42.36
-27.0,7.0,37.0,-102.79,77.58,45.69
-27.0,7.0,39.0,-104.36,80.66,49.15
-27.0,7.0,41.0,-105.87,83.63,52.72
-27.0,7.0,43.0,-107.33,86.49,56.41
-27.0,7.0,45.0,-108.73,89.23,60.21
-27.0,9.0,-45.0,-21.17,-82.62,34.95
-27.0,9.0,-43.0,-22.98,-79.05,32.15
-27.0,9.0,-41.0,-24.84,-75.4,29.49
-27.0,9.0,-39.0,-26.75,-71.67,26.97
-27.0,9.0,-37.0,-28.69,-67.86,24.6
-27.0,9.0,-35.0,-30.66,-63.98,22.38
-27.0,9.0,-33.0,-32.67,-60.03,20.32
-27.0,9.0,-31.0,-34.72,-56.02,18.41
-27.0,9.0,-29.0,-36.79,-51.96,16.66
-27.0,9.0,-27.0,-38.89,-47.84,15.06
-27.0,9.0,-25.0,-41.01,-43.68,13.64
-27.0,9.0,-23.0,-43.15,-39.47,12.37
-27.0,9.0,-21.0,-45.31,-35.23,11.27
-27.0,9.0,-19.0,-47.49,-30.96,10.34
-27.0,9.0,-17.0,-49.68,-26.66,9.58
-27.0,9.0,-15.0,-51.88,-22.33,8.98
-27.0,9.0,-13.0,-54.09,-18.0,8.55
-27.0,9.0,-11.0,-56.31,-13.65,8.3
-27.0,9.0,-9.0,-58.53,-9.3,8.21
-27.0,9.0,-7.0,-60.74,-4.94,8.3
-27.0,9.0,-5.0,-62.96,-0.59,8.55
-27.0,9.0,-3.0,-65.17,3.74,8.98
-27.0,9.0,-1.0,-67.37,8.07,9.58
-27.0,9.0,1.0,-69.56,12.37,10.34
-27.0,9.0,3.0,-71.74,16.64,11.27
-27.0,9.0,5.0,-73.9,20.88,12.37
-27.0,9.0,7.0,-76.04,25.09,13.64
-27.0,9.0,9.0,-78.17,29.25,15.06
-27.0,9.0,11.0,-80.26,33.37,16.66
-27.0,9.0,13.0,-82.34,37.43,18.41
-27.0,9.0,15.0,-84.38,41.44,20.32
-27.0,9.0,17.0,-86.39,45.39,22.38
-27.0,9.0,19.0,-88.36,49.27,24.6
-27.0,9.0,21.0,-90.31,53.08,26.97
-27.0,9.0,23.0,-92.21,56.81,29.49
-27.0,9.0,25.0,-94.07,60.46,32.15
-27.0,9.0,27.0,-95.88,64.03,34.95
-27.0,9.0,29.0,-97.66,67.5,37.89
-27.0,9.0,31.0,-99.38,70.89,40.97
-27.0,9.0,33.0,-101.05,74.17,44.17
-27.0,9.0,35.0,-102.68,77.36,47.51
-27.0,9.0,37.0,-104.25,80.44,50.96
-27.0,9.0,39.0,-105.76,83.41,54.53
-27.0,9.0,41.0,-107.21,86.26,58.22
-27.0,9.0,43.0,-108.61,89.0,62.02
-27.0,9.0,45.0,-109.95,91.62,65.92
-27.0,11.0,-45.0,-22.84,-79.33,33.95
-27.0,11.0,-43.0,-24.7,-75.68,31.29
-27.0,11.0,-41.0,-26.6,-71.95,28.77
-27.0,11.0,-39.0,-28.54,-68.14,26.4
-27.0,11.0,-37.0,-30.52,-64.26,24.19
-27.0,11.0,-35.0,-32.53,-60.32,22.12
-27.0,11.0,-33.0,-34.57,-56.31,20.21
-27.0,11.0,-31.0,-36.64,-52.24,18.46
-27.0,11.0,-29.0,-38.74,-48.13,16.87
-27.0,11.0,-27.0,-40.86,-43.96,15.44
-27.0,11.0,-25.0,-43.01,-39.76,14.18
-27.0,11.0,-23.0,-45.17,-35.51,13.08
-27.0,11.0,-21.0,-47.34,-31.24,12.14
-27.0,11.0,-19.0,-49.54,-26.94,11.38
-27.0,11.0,-17.0,-51.74,-22.62,10.78
-27.0,11.0,-15.0,-53.95,-18.28,10.36
-27.0,11.0,-13.0,-56.16,-13.93,10.1
-27.0,11.0,-11.0,-58.38,-9.58,10.02
-27.0,11.0,-9.0,-60.6,-5.23,10.1
-27.0,11.0,-7.0,-62.81,-0.88,10.36
-27.0,11.0,-5.0,-65.03,3.46,10.78
-27.0,11.0,-3.0,-67.23,7.78,11.38
-27.0,11.0,-1.0,-69.42,12.08,12.14
-27.0,11.0,1.0,-71.6,16.36,13.08
-27.0,11.0,3.0,-73.76,20.6,14.18
-27.0,11.0,5.0,-75.9,24.8,15.44
-27.0,11.0,7.0,-78.02,28.97,16.87
-27.0,11.0,9.0,-80.12,33.08,18.46
-27.0,11.0,11.0,-82.19,37.15,20.21
-27.0,11.0,13.0,-84.23,41.16,22.12
-27.0,11.0,15.0,-86.24,45.1,24.19
-27.0,11.0,17.0,-88.22,48.98,26.4
-27.0,11.0,19.0,-90.16,52.79,28.77
-27.0,11.0,21.0,-92.06,56.52,31.29
-27.0,11.0,23.0,-93.92,60.18,33.95
-27.0,11.0,25.0,-95.74,63.74,36.76
-27.0,11.0,27.0,-97.51,67.22,39.7
-27.0,11.0,29.0,-99.24,70.6,42.77
-27.0,11.0,31.0,-100.91,73.89,45.98
-27.0,11.0,33.0,-102.53,77.07,49.31
-27.0,11.0,35.0,-104.1,80.15,52.77
-27.0,11.0,37.0,-105.61,83.12,56.34
-27.0,11.0,39.0,-107.07,85.98,60.03
-27.0,11.0,41.0,-108.47,88.72,63.82
-27.0,11.0,43.0,-109.8,91.34,67.73
-27.0,11.0,45.0,-111.07,93.84,71.73
-27.0,13.0,-45.0,-24.53,-76.02,33.08
-27.0,13.0,-43.0,-26.43,-72.29,30.57
-27.0,13.0,-41.0,-28.37,-68.48,28.2
-27.0,13.0,-39.0,-30.35,-64.6,25.98
-27.0,13.0,-37.0,-32.36,-60.66,23.91
-27.0,13.0,-35.0,-34.4,-56.65,22.0
-27.0,13.0,-33.0,-36.47,-52.58,20.25
-27.0,13.0,-31.0,-38.57,-48.47,18.66
-27.0,13.0,-29.0,-40.69,-44.3,17.23
-27.0,13.0,-27.0,-42.83,-40.1,15.97
-27.0,13.0,-25.0,-44.99,-35.85,14.87
-27.0,13.0,-23.0,-47.17,-31.58,13.94
-27.0,13.0,-21.0,-49.36,-27.28,13.17
-27.0,13.0,-19.0,-51.56,-22.96,12.58
-27.0,13.0,-17.0,-53.77,-18.62,12.15
-27.0,13.0,-15.0,-55.99,-14.27,11.9
-27.0,13.0,-13.0,-58.21,-9.92,11.81
-27.0,13.0,-11.0,-60.43,-5.56,11.9
-27.0,13.0,-9.0,-62.64,-1.22,12.15
-27.0,13.0,-7.0,-64.85,3.12,12.58
-27.0,13.0,-5.0,-67.05,7.44,13.17
-27.0,13.0,-3.0,-69.25,11.74,13.94
-27.0,13.0,-1.0,-71.42,16.02,14.87
-27.0,13.0,1.0,-73.58,20.26,15.97
-27.0,13.0,3.0,-75.73,24.46,17.23
-27.0,13.0,5.0,-77.85,28.63,18.66
-27.0,13.0,7.0,-79.95,32.75,20.25
-27.0,13.0,9.0,-82.02,36.81,22.0
-27.0,13.0,11.0,-84.06,40.82,23.91
-27.0,13.0,13.0,-86.07,44.76,25.98
-27.0,13.0,15.0,-88.05,48.64,28.2
-27.0,13.0,17.0,-89.99,52.45,30.57
-27.0,13.0,19.0,-91.89,56.18,33.08
-27.0,13.0,21.0,-93.75,59.84,35.74
-27.0,13.0,23.0,-95.57,63.4,38.55
-27.0,13.0,25.0,-97.34,66.88,41.49
-27.0,13.0,27.0,-99.06,70.26,44.56
-27.0,13.0,29.0,-100.74,73.55,47.77
-27.0,13.0,31.0,-102.36,76.73,51.1
-27.0,13.0,33.0,-103.93,79.81,54.56
-27.0,13.0,35.0,-105.44,82.78,58.13
-27.0,13.0,37.0,-106.9,85.64,61.82
-27.0,13.0,39.0,-108.29,88.38,65.62
-27.0,13.0,41.0,-109.63,91.0,69.52
-27.0,13.0,43.0,-110.9,93.5,73.52
-27.0,13.0,45.0,-112.11,95.87,77.62
-27.0,15.0,-45.0,-26.23,-72.68,32.34
-27.0,15.0,-43.0,-28.17,-68.88,29.98
-27.0,15.0,-41.0,-30.14,-65.0,27.76
-27.0,15.0,-39.0,-32.16,-61.05,25.69
-27.0,15.0,-37.0,-34.2,-57.04,23.78
-27.0,15.0,-35.0,-36.27,-52.98,22.03
-27.0,15.0,-33.0,-38.37,-48.86,20.44
-27.0,15.0,-31.0,-40.49,-44.7,19.01
-27.0,15.0,-29.0,-42.63,-40.49,17.75
-27.0,15.0,-27.0,-44.79,-36.25,16.65
-27.0,15.0,-25.0,-46.97,-31.97,15.71
-27.0,15.0,-23.0,-49.16,-27.67,14.95
-27.0,15.0,-21.0,-51.36,-23.35,14.35
-27.0,15.0,-19.0,-53.57,-19.01,13.93
-27.0,15.0,-17.0,-55.79,-14.67,13.67
-27.0,15.0,-15.0,-58.01,-10.31,13.59
-27.0,15.0,-13.0,-60.23,-5.96,13.67
-27.0,15.0,-11.0,-62.44,-1.61,13.93
-27.0,15.0,-9.0,-64.65,2.73,14.35
-27.0,15.0,-7.0,-66.85,7.05,14.95
-27.0,15.0,-5.0,-69.04,11.35,15.71
-27.0,15.0,-3.0,-71.22,15.62,16.65
-27.0,15.0,-1.0,-73.38,19.86,17.75
-27.0,15.0,1.0,-75.53,24.07,19.01
-27.0,15.0,3.0,-77.65,28.23,20.44
-27.0,15.0,5.0,-79.75,32.35,22.03
-27.0,15.0,7.0,-81.82,36.42,23.78
-27.0,15.0,9.0,-83.86,40.42,25.69
-27.0,15.0,11.0,-85.87,44.37,27.76
-27.0,15.0,13.0,-87.85,48.25,29.98
-27.0,15.0,15.0,-89.79,52.06,32.34
-27.0,15.0,17.0,-91.69,55.79,34.86
-27.0,15.0,19.0,-93.55,59.44,37.52
-27.0,15.0,21.0,-95.37,63.01,40.33
-27.0,15.0,23.0,-97.14,66.48,43.27
-27.0,15.0,25.0,-98.86,69.87,46.34
-27.0,15.0,27.0,-100.54,73.15,49.55
-27.0,15.0,29.0,-102.16,76.34,52.88
-27.0,15.0,31.0,-103.73,79.42,56.34
-27.0,15.0,33.0,-105.24,82.39,59.91
-27.0,15.0,35.0,-106.7,85.24,63.6
-27.0,15.0,37.0,-108.09,87.98,67.4
-27.0,15.0,39.0,-109.43,90.6,71.3
-27.0,15.0,41.0,-110.7,93.1,75.3
-27.0,15.0,43.0,-111.91,95.47,79.4
-27.0,15.0,45.0,-113.05,97.72,83.59
-27.0,17.0,-45.0,-27.94,-69.33,31.74
-27.0,17.0,-43.0,-29.92,-65.45,29.52
-27.0,17.0,-41.0,-31.93,-61.5,27.45
-27.0,17.0,-39.0,-33.97,-57.49,25.54
-27.0,17.0,-37.0,-36.04,-53.43,23.79
-27.0,17.0,-35.0,-38.14,-49.31,22.2
-27.0,17.0,-33.0,-40.26,-45.15,20.77
-27.0,17.0,-31.0,-42.4,-40.94,19.51
-27.0,17.0,-29.0,-44.56,-36.7,18.41
-27.0,17.0,-27.0,-46.74,-32.42,17.48
-27.0,17.0,-25.0,-48.93,-28.12,16.71
-27.0,17.0,-23.0,-51.13,-23.8,16.12
-27.0,17.0,-21.0,-53.34,-19.46,15.69
-27.0,17.0,-19.0,-55.56,-15.12,15.43
-27.0,17.0,-17.0,-57.78,-10.76,15.35
-27.0,17.0,-15.0,-60.0,-6.41,15.43
-27.0,17.0,-13.0,-62.21,-2.06,15.69
-27.0,17.0,-11.0,-64.42,2.28,16.12
-27.0,17.0,-9.0,-66.62,6.6,16.71
-27.0,17.0,-7.0,-68.81,10.9,17.48
-27.0,17.0,-5.0,-70.99,15.17,18.41
-27.0,17.0,-3.0,-73.15,19.41,19.51
-27.0,17.0,-1.0,-75.3,23.62,20.77
-27.0,17.0,1.0,-77.42,27.78,22.2
-27.0,17.0,3.0,-79.52,31.9,23.79
-27.0,17.0,5.0,-81.59,35.97,25.54
-27.0,17.0,7.0,-83.63,39.97,27.45
-27.0,17.0,9.0,-85.64,43.92,29.52
-27.0,17.0,11.0,-87.62,47.8,31.74
-27.0,17.0,13.0,-89.56,51.61,34.11
-27.0,17.0,15.0,-91.46,55.34,36.62
-27.0,17.0,17.0,-93.32,58.99,39.28
-27.0,17.0,19.0,-95.14,62.56,42.09
-27.0,17.0,21.0,-96.91,66.03,45.03
-27.0,17.0,23.0,-98.63,69.42,48.1
-27.0,17.0,25.0,-100.31,72.7,51.31
-27.0,17.0,27.0,-101.93,75.89,54.64
-27.0,17.0,29.0,-103.5,78.97,58.1
-27.0,17.0,31.0,-105.01,81.94,61.67
-27.0,17.0,33.0,-106.47,84.79,65.36
-27.0,17.0,35.0,-107.86,87.53,69.16
-27.0,17.0,37.0,-109.2,90.15,73.06
-27.0,17.0,39.0,-110.47,92.65,77.06
-27.0,17.0,41.0,-111.68,95.02,81.16
-27.0,17.0,43.0,-112.82,97.27,85.35
-27.0,17.0,45.0,-113.9,99.38,89.62
-27.0,19.0,-45.0,-29.66,-65.95,31.26
-27.0,19.0,-43.0,-31.67,-62.0,29.2
-27.0,19.0,-41.0,-33.71,-58.0,27.29
-27.0,19.0,-39.0,-35.78,-53.93,25.54
-27.0,19.0,-37.0,-37.88,-49.82,23.94
-27.0,19.0,-35.0,-40.0,-45.65,22.52
-27.0,19.0,-33.0,-42.14,-41.45,21.25
-27.0,19.0,-31.0,-44.31,-37.2,20.15
-27.0,19.0,-29.0,-46.48,-32.93,19.22
-27.0,19.0,-27.0,-48.68,-28.63,18.45
-27.0,19.0,-25.0,-50.88,-24.31,17.86
-27.0,19.0,-23.0,-53.09,-19.97,17.43
-27.0,19.0,-21.0,-55.3,-15.62,17.18
-27.0,19.0,-19.0,-57.52,-11.27,17.09
-27.0,19.0,-17.0,-59.74,-6.91,17.18
-27.0,19.0,-15.0,-61.95,-2.57,17.43
-27.0,19.0,-13.0,-64.16,1.77,17.86
-27.0,19.0,-11.0,-66.37,6.09,18.45
-27.0,19.0,-9.0,-68.56,10.39,19.22
-27.0,19.0,-7.0,-70.74,14.67,20.15
-27.0,19.0,-5.0,-72.9,18.91,21.25
-27.0,19.0,-3.0,-75.04,23.12,22.52
-27.0,19.0,-1.0,-77.16,27.28,23.94
-27.0,19.0,1.0,-79.26,31.4,25.54
-27.0,19.0,3.0,-81.33,35.46,27.29
-27.0,19.0,5.0,-83.37,39.47,29.2
-27.0,19.0,7.0,-85.38,43.41,31.26
-27.0,19.0,9.0,-87.36,47.29,33.48
-27.0,19.0,11.0,-89.3,51.1,35.85
-27.0,19.0,13.0,-91.2,54.83,38.37
-27.0,19.0,15.0,-93.06,58.49,41.03
-27.0,19.0,17.0,-94.88,62.05,43.83
-27.0,19.0,19.0,-96.65,65.53,46.77
-27.0,19.0,21.0,-98.38,68.91,49.85
-27.0,19.0,23.0,-100.05,72.2,53.05
-27.0,19.0,25.0,-101.67,75.38,56.38
-27.0,19.0,27.0,-103.24,78.46,59.84
-27.0,19.0,29.0,-104.75,81.43,63.41
-27.0,19.0,31.0,-106.21,84.29,67.1
-27.0,19.0,33.0,-107.61,87.03,70.9
-27.0,19.0,35.0,-108.94,89.65,74.8
-27.0,19.0,37.0,-110.21,92.15,78.81
-27.0,19.0,39.0,-111.42,94.52,82.9
-27.0,19.0,41.0,-112.56,96.76,87.09
-27.0,19.0,43.0,-113.64,98.87,91.37
-27.0,19.0,45.0,-114.65,100.85,95.72
-27.0,21.0,-45.0,-31.38,-62.56,30.92
-27.0,21.0,-43.0,-33.43,-58.56,29.01
-27.0,21.0,-41.0,-35.5,-54.49,27.26
-27.0,21.0,-39.0,-37.6,-50.37,25.67
-27.0,21.0,-37.0,-39.72,-46.21,24.24
-27.0,21.0,-35.0,-41.86,-42.0,22.97
-27.0,21.0,-33.0,-44.02,-37.76,21.87
-27.0,21.0,-31.0,-46.2,-33.49,20.94
-27.0,21.0,-29.0,-48.39,-29.19,20.18
-27.0,21.0,-27.0,-50.59,-24.87,19.58
-27.0,21.0,-25.0,-52.8,-20.53,19.16
-27.0,21.0,-23.0,-55.02,-16.18,18.9
-27.0,21.0,-21.0,-57.24,-11.83,18.81
-27.0,21.0,-19.0,-59.45,-7.47,18.9
-27.0,21.0,-17.0,-61.67,-3.12,19.16
-27.0,21.0,-15.0,-63.88,1.21,19.58
-27.0,21.0,-13.0,-66.08,5.53,20.18
-27.0,21.0,-11.0,-68.27,9.83,20.94
-27.0,21.0,-9.0,-70.45,14.11,21.87
-27.0,21.0,-7.0,-72.61,18.35,22.97
-27.0,21.0,-5.0,-74.76,22.56,24.24
-27.0,21.0,-3.0,-76.88,26.72,25.67
-27.0,21.0,-1.0,-78.97,30.84,27.26
-27.0,21.0,1.0,-81.05,34.9,29.01
-27.0,21.0,3.0,-83.09,38.91,30.92
-27.0,21.0,5.0,-85.1,42.86,32.98
-27.0,21.0,7.0,-87.08,46.74,35.2
-27.0,21.0,9.0,-89.02,50.54,37.57
-27.0,21.0,11.0,-90.92,54.28,40.09
-27.0,21.0,13.0,-92.78,57.93,42.75
-27.0,21.0,15.0,-94.6,61.49,45.55
-27.0,21.0,17.0,-96.37,64.97,48.49
-27.0,21.0,19.0,-98.09,68.36,51.57
-27.0,21.0,21.0,-99.77,71.64,54.77
-27.0,21.0,23.0,-101.39,74.83,58.11
-27.0,21.0,25.0,-102.96,77.9,61.56
-27.0,21.0,27.0,-104.47,80.87,65.14
-27.0,21.0,29.0,-105.92,83.73,68.82
-27.0,21.0,31.0,-107.32,86.47,72.62
-27.0,21.0,33.0,-108.66,89.09,76.52
-27.0,21.0,35.0,-109.93,91.59,80.53
-27.0,21.0,37.0,-111.14,93.96,84.63
-27.0,21.0,39.0,-112.28,96.2,88.81
-27.0,21.0,41.0,-113.36,98.31,93.09
-27.0,21.0,43.0,-114.36,100.29,97.44
-27.0,21.0,45.0,-115.3,102.13,101.87
-27.0,23.0,-45.0,-33.12,-59.17,30.71
-27.0,23.0,-43.0,-35.19,-55.1,28.96
-27.0,23.0,-41.0,-37.28,-50.99,27.37
-27.0,23.0,-39.0,-39.41,-46.82,25.94
-27.0,23.0,-37.0,-41.55,-42.62,24.67
-27.0,23.0,-35.0,-43.71,-38.37,23.57
-27.0,23.0,-33.0,-45.89,-34.1,22.64
-27.0,23.0,-31.0,-48.08,-29.8,21.88
-27.0,23.0,-29.0,-50.28,-25.48,21.28
-27.0,23.0,-27.0,-52.49,-21.14,20.85
-27.0,23.0,-25.0,-54.71,-16.79,20.6
-27.0,23.0,-23.0,-56.92,-12.44,20.51
-27.0,23.0,-21.0,-59.14,-8.08,20.6
-27.0,23.0,-19.0,-61.36,-3.74,20.85
-27.0,23.0,-17.0,-63.57,0.6,21.28
-27.0,23.0,-15.0,-65.77,4.92,21.88
-27.0,23.0,-13.0,-67.96,9.22,22.64
-27.0,23.0,-11.0,-70.14,13.5,23.57
-27.0,23.0,-9.0,-72.3,17.74,24.67
-27.0,23.0,-7.0,-74.44,21.95,25.94
-27.0,23.0,-5.0,-76.57,26.11,27.37
-27.0,23.0,-3.0,-78.66,30.23,28.96
-27.0,23.0,-1.0,-80.73,34.29,30.71
-27.0,23.0,1.0,-82.78,38.3,32.62
-27.0,23.0,3.0,-84.79,42.24,34.68
-27.0,23.0,5.0,-86.76,46.12,36.9
-27.0,23.0,7.0,-88.7,49.93,39.27
-27.0,23.0,9.0,-90.61,53.66,41.79
-27.0,23.0,11.0,-92.47,57.32,44.45
-27.0,23.0,13.0,-94.28,60.88,47.25
-27.0,23.0,15.0,-96.06,64.36,50.19
-27.0,23.0,17.0,-97.78,67.74,53.27
-27.0,23.0,19.0,-99.45,71.03,56.47
-27.0,23.0,21.0,-101.08,74.21,59.81
-27.0,23.0,23.0,-102.64,77.29,63.26
-27.0,23.0,25.0,-104.16,80.26,66.84
-27.0,23.0,27.0,-105.61,83.12,70.52
-27.0,23.0,29.0,-107.01,85.86,74.32
-27.0,23.0,31.0,-108.34,88.48,78.22
-27.0,23.0,33.0,-109.62,90.98,82.23
-27.0,23.0,35.0,-110.83,93.35,86.32
